"obj","museum","text","visual_item"
"http://data.silknow.org/object/3fa8051e-2bee-3896-9b34-b35115808219","http://data.silknow.org/graph/imatex","membrana daurada o oripell (or de xipre) amb l'ànima de lli","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/49d2be75-8e5b-3c54-969c-b415ac1e7950","http://data.silknow.org/graph/imatex","Onze fragments que en un principi estaven cosits amb el teixit reg. 00083(a), al fer la restauració es va considerar convenient separar-los. Probablement són del mateix teixit mural, però segurament d'una altre part.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/49d2be75-8e5b-3c54-969c-b415ac1e7950","http://data.silknow.org/graph/imatex",". DESCRIPCIÓ TÈCNICA:
Taqueté llavorat espolinat, decoració obtinguda per efecte de 6 trames

. ORDIT
-relació d’ordits: 2 ordits, en relació: 1 fil de base / 1 fil ordit de lligadura 
-matèria: 
ordit de base: seda; color vermell; fil simple; STA
ordit de lligadura: seda; color vermell; fil simple; STA
- densitat: 24-26 fils/cm 
- escalat: 2 fils d’ordit de base

. TRAMA
- relació de trames : 2 trames llançades interrompudes i 4 trames que treballen segons l’efecte decoratiu com a trames llançades o com a trames espolinades 
- matèria: 
2 trames llançades interrompudes: seda; colors blanc i groc; STA
4 trames llançades interrompudes i espolinades: seda; colors vermell, verd, negre i fil metàl•lic argentat entorxat en “S” sobre ànima de seda
- densitat: 12-24 passades/cm
- escalat: 3 passades

. VORAVIUS : conserva un dels voravius format per una cordelina de fibra vegetal, torsió “S”, que treballa en tafetà

. RAPORT de disseny: dau d’ordit: 9,5 cm

. TELER: de llaços, passat de l’ordit a punta i retorn, 2 plegadors d’ordit","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/49d2be75-8e5b-3c54-969c-b415ac1e7950","http://data.silknow.org/graph/imatex","Fragment de panell decoratiu que conserva tres dels mihrabs que composaven la decoració de la peça. Aquests teixits, amb la representació en sèrie del nínxol que a les mesquites senyala en direcció a la Meca, reben el nom de saf. Són especialment interessants, per la seva riquesa visual i tècnica, els que formaven part de les tendes de campanya dels turcs otomans en el setge de Viena l’any 1683 , guanyats com a botí després de la seva derrota.

Actualment, aquests teixits es continuen utilitzant com a decoració d’interior en dies de festivitat, treballats de forma molt més senzilla en brodat aplicat.

A la col•lecció Khalili d’art islàmic  es conserva una peça complerta molt similar al fragment del CDMT.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/a84df760-d026-3f8c-9143-e2200329700b","http://data.silknow.org/graph/imatex","Es tracta de dues tires cosides que presenten la mateixa decoració geomètrica.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/d08da656-92ff-3df9-963b-a291695f8070","http://data.silknow.org/graph/imatex","segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/3d8ad043-4001-3cf1-b23c-9b9d3b4f81b0","http://data.silknow.org/graph/imatex","segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/a2b7ef71-8662-39b9-8d39-36150023ae90","http://data.silknow.org/graph/imatex","segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/e937d2d1-5a38-39ef-b5a4-2cd3e6b04a2e","http://data.silknow.org/graph/imatex","segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/064a74fe-9aac-3bfb-b638-85ddb3c97621","http://data.silknow.org/graph/imatex",". DESCRIPCIÓ TÈCNICA: 
Lampàs, efecte de decoració per 8 trames llançades interrompudes; fons en sarja de 3 pesant (Z) i decoració en sarja de 3 lleugera (Z)

. ORDIT
- relació d’ordits: 2 ordits, en relació : 3 fils ordit de fons / 1 fil ordit de lligadura 
- matèria: 
ordit de fons: seda; color blau-gris; gruix irregular; fil simple; torsió Z
ordit de lligadura: seda; color morat; fil simple; torsió Z
- densitat: 72 fils/cm 
- escalat:  3 fils ordit de fons

. TRAMA
- relació de trames: 9 trames, en relació: 1 trama de fons / 3-5 trames decoració
- matèria:  
1 trama de fons: seda; color violeta; STA
9 trames decoració interrumpides: seda; colors blanc, blau cel, groc, morat, teula, verd clar, verd fosc i violeta; STA
- densitat: 16 -20 passades/cm 
- escalat:  1 passada

. VORAVIUS : conserva 1 voraviu: 2 cordelines formades per fils de seda de diferents colors, agrupats en torsió Z que treballen en tafetà amb totes les trames de la resta teixit

. RAPORT de disseny: dau d’ordit: 7,5 cm

. TELER: de llaços, ordit passat a punta i retorn, 2 plegadors d’ordit","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/064a74fe-9aac-3bfb-b638-85ddb3c97621","http://data.silknow.org/graph/imatex","Fragment de cinturó de dona o hizam amb decoració policroma. 

Aquests cinturons o faixes eren part de la indumentària tradicional de la dona marroquina. Es portaven per sobre del caftan i eren considerats com una peça de luxe, utilitzada per les dones de classe alta en dies assenyalats.  

Les peces senceres poden arribar a tenir una llargària de fins a 4 m  amb un ample aproximat entre 30-33 cm. Els extrems finalitzen amb un serrell dels mateixos fils d’ordit o bé, anar afegit. 

El cinturó es portava doblegat per la meitat en sentit longitudinal, de manera que tenia dues cares que podien ser utilitzades de forma indistinta i així, poder-lo combinar amb el color del caftan amb que es duia. Això comportava una decoració diferent per a cada costat de la faixa, efecte que s’aconseguia al tintar parts dels fils d’ordit en diferent color abans de montar-los en el teler. Moltes vegades, com en aquest cas, només és conserva un fragment d’una de les meitats.

La decoració es distribueix en registres horitzontals de diferent amplada a on l’habilitat del teixidor combina diferents motius i colors per a crear un repertori abigarrat que omple tota la superficie de la peça. Els motius es repeteixen de forma calidoscòpica multiplicant formes geomètriques, flors, elements vegetals i entrellaços de clara influència granadina, turca i oriental .

A l’inici i al final de cada peça, trobem sempre dos elements comuns a totes les faixes encara que aquests motius adoptin diferent disseny: primer una banda amb funció profilàctica amb símbols protectors com la hamsa o mà de Fàtima contra el mal d’ull i, a continuació, la marca de fàbrica o del teixidor.

De la peça del CDMT es conserva el primer registre amb la mà de Fàtima enmig de dos florons encarats i la marca de fàbrica que, en aquest cas, és una flor de quatre pètals arrodonits que alterna amb florons i flors de quatre pètals apuntats.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/02c29f65-c297-3454-81bb-5d9cc19bfbf0","http://data.silknow.org/graph/imatex","Fragment dividit en dos registres horitzontals de color verd, salmó i marró, a l'interior des quals es troba una decoració geomètrica realitzada en fil d'argent.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/02c29f65-c297-3454-81bb-5d9cc19bfbf0","http://data.silknow.org/graph/imatex","Punt manual.
Matèria : seda i làmina d'argent entorxada, ànima de seda, blanca.
Punt llis a dos colors alternats formant bastes pel revés. Per estar tallat pels quatre costats no es pot dir si va ser treballat en plà o bé en circular.
Densitat : 8 malles/cm; 8 passades/cm.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/d157561b-d696-3d35-9c92-ca0e8872758a","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/dfea5502-966d-3201-9e95-924c0be5395f","http://data.silknow.org/graph/imatex","Sis fragments de teixit cosits entre ells, un d'ells conserva el voraviu.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/2e7ce458-02fc-31f5-8c5a-0cfa551fe2e6","http://data.silknow.org/graph/imatex","conserva 1 dels voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/f7329f13-0a81-3864-8726-0e531a51d024","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/b2b14fc8-c063-3752-9c5b-77fbc9b8a471","http://data.silknow.org/graph/imatex","Banda brodada: fons tafetà cru de lli amb motius animals i vegetals brodats en fils de seda morat.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/a1a894a1-1b80-3f6f-8169-5ed56d79c640","http://data.silknow.org/graph/imatex","Banda rectagular brodada amb representació de motius vegetals.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/cbd0bfa7-eedd-38c1-8b3c-2dc39c2c436a","http://data.silknow.org/graph/imatex","Banda brodada: fons tafetà cru, de lli, amb motius geomètrics brodats en fil de seda de colors blau i verd.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/84ca0b6d-0244-3fa5-bb3e-fb3dfca035a5","http://data.silknow.org/graph/imatex","Banda brodada rectangular, sobre fons de tafetà de lli cru. decoració vegetal estilitzada, en color vermell.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/e858d6aa-bb7e-3ea7-919f-69d5de51d30d","http://data.silknow.org/graph/imatex","Banda decorativa brodada en diversos punts, de color verd i vermell. Fons tafetà cru, brodat en fil de seda. De forma quadrada i obert per un costat (al centre no hi ha teixit).","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/42f12bae-fa05-3ecb-ab0b-254db680e4ad","http://data.silknow.org/graph/imatex","conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/aaba7a3e-ce41-3f7f-8c91-044be77c412e","http://data.silknow.org/graph/imatex","Muntatge actual dels set fragments (reg.307 i 3929) del ""Teixit de les Àligues i els LLeons"" procedents de la indumentària funerària de Sant Bernat Calbó, bisbe de Vic entre els anys 1223 i 1243. De tot el conjunt es van recuperar dues tunicel•les  i la casulla de la qual el fragment que aquí presentem en formava part. Segons la tradició les teles de les tres peces provenien del botí de guerra aconseguit pel rei Jaume I durant la conquesta de València (1232-1238), fet en el que també va participar el Bernat Calbó.

Part del seu disseny es pot reconstruir amb bastant fidelitat a partir dels diferents fragments conservats en altres museus . Sobre el fons vermell destaca una àliga bicèfala de color blau fosc, amb les ales esteses, el cos de cara i els caps de perfil. El bec amb que sosté una anella amb un penjoll i cada una de les urpes amb les que engrapa un lleó són de color groc. El cos dels dos animals conté elements vegetals en forma de florons, fulles cordiformes dins de rombes i cintes perlades. Els motius estan disposats en franges horitzontals a on el tema es repeteix, entre les franges hi ha semicercles incomplets amb rosasses als intersticis. 
 
Durant molts anys s’ha vinculat aquesta peça amb les teles bizantines dels segles XI-XII, però avui en dia es pensa -per la seva decoració, colors i tècnica- que va ser teixida en els tallers andalusins durant el període de taifes (1013-1086) . Per la mida del disseny i la seva temàtica es pot relacionar molt directament amb el teixit trobat a les relíquies de Sant Zoilo, a Carrión de los Condes (Palència).","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/aaba7a3e-ce41-3f7f-8c91-044be77c412e","http://data.silknow.org/graph/imatex","SAMIT llavorat, efecte de decoració per 3 trames, 1 d’elles interrompuda, sarja de 3 (S)

. ORDIT
- relació d’ordits: 2 fil d’ordit de base / 1 fil d’ordit de lligadura
- matèria: 
ordit de base: seda; color cru; fils simples; torsió Z
ordit de lligadura: seda; color cru; fils simples; torsió Z
- densitat: 54 fils/cm 
- escalat: 2 fils de base 

. TRAMA
- proporció: 3 trames : 2 trames llançades de decoració / 2 trames llançades de decoració + 1 trama llançada de decoració (interrompuda)
- matèria: 
2 trames llançades: seda; colors vermell i blau fosc; STA
1 trama llançada interrompuda: seda; color groc; STA 
- densitat: 20 – 23 passades/cm
- escalat: 2 passades

. VORAVIUS : no conserva

. TELER: teler de llaços, amb passat d’ordit a punta i retorn","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/140af6b3-5734-378f-acbe-bd37230c5a2a","http://data.silknow.org/graph/imatex","conserva els dos voravius","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/140af6b3-5734-378f-acbe-bd37230c5a2a","http://data.silknow.org/graph/imatex","Es tracta de dos fragments de teixit units per costura central.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/45beea57-6520-3317-bde7-001e3a58ac9f","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/d751e1ad-d1b3-30e0-9406-fa182caa9e22","http://data.silknow.org/graph/imatex","conserva un voraviu","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/2e47116e-e553-331a-bda4-e568035fd056","http://data.silknow.org/graph/imatex","conserva els 2 voravius","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/6ca6c214-92d9-3705-9915-30e5c41e9ab3","http://data.silknow.org/graph/imatex","Motiu decoratiu on es combinen els elements florals de gran mida amb un rusc i un element arquitectònic. A l'estil de Jean Revel.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/c66ca6e7-5df8-38f5-a267-aa8162866bda","http://data.silknow.org/graph/imatex","Es tracta d'un teixit llavorat de seda sobre el que s'ha brodat part de la decoració amb fils metàl·lics i xenilla.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/a2d6d639-a1a3-3de4-8b63-522b937c0927","http://data.silknow.org/graph/imatex","Es tracta d'un teixit llavorat de seda sobre el que s'ha brodat part de la decoració amb fils metàl·lics i xenilla.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/4f92359d-f887-3d3c-a300-698f7b846bd1","http://data.silknow.org/graph/imatex","Fragment de la part del darrera d'una casulla d'estil imperi. Porta folre de cotó i el perimetre està resseguit per punta metàl·lica (punta d'Espanya).","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/7defd394-e5c8-3440-8632-93642fe6f798","http://data.silknow.org/graph/imatex","Banda decorativa bicolor brodada amb motius geomètrics.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/dfe64e59-5344-313e-abc2-591e820471fb","http://data.silknow.org/graph/imatex","Disseny de llistes verticals que alternen una llista llisa de color daurat amb una altre que conté petits motius geomètrics en colors vermell i blanc.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/78bf4d4b-0a5d-3d55-b56b-9c8a1b37b449","http://data.silknow.org/graph/imatex","Banda decorativa: fons de lli cru amb motius brodats en seda color vermell, decoració de motius vegetals estilitzats.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/a7417df2-c159-3ed8-8d66-5124c3861739","http://data.silknow.org/graph/imatex","Disseny de llistes verticals que alternen una llista llisa de color daurat amb una altre que conté petits motius geomètrics en colors vermell i blanc.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/8bbb93d1-431f-316a-ac06-2a3111b5aada","http://data.silknow.org/graph/imatex","conserva els 2 voravius, de color verd.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/52ad4023-448d-33f1-9b1d-4ba4919f53c6","http://data.silknow.org/graph/imatex","segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/e2d3aad0-613d-3203-a551-abe265a65f71","http://data.silknow.org/graph/imatex","es tracta d'un fragment de coixí.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/6fe533df-890e-3b37-a3e4-a545fd053e55","http://data.silknow.org/graph/imatex","segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/8ec8f9d4-f560-34e6-bab9-db29edd79fcb","http://data.silknow.org/graph/imatex","La decoració es basa en el motiu budista de la creu esvàstica representada de forma concatenada.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/51774462-ee40-3311-98bf-8d70985ec001","http://data.silknow.org/graph/imatex","Es tracta segurament d'un fragment de cobrellit, tapís de pared o d'un recobriment d'arca de fusta. Aquest tipus de teixits es feien en motiu de cerimonies importants.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/3031db66-c1b9-3743-a83b-40251755e651","http://data.silknow.org/graph/imatex","Es tracta segurament d'un fragment de cobrellit, tapís de pared o d'un recobriment d'arca de fusta. Aquest tipus de teixits es feien en motiu de cerimonies importants.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/48ab0c10-59fb-3d74-bd78-38790fb0198e","http://data.silknow.org/graph/imatex","segurament es tracta d'un fragment de coixí o de cobrellit.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/3e416d68-9980-3342-a10a-119a2a29e37c","http://data.silknow.org/graph/imatex",". DESCRIPCIÓN TÉCNICA:
Tejido en técnica mixta que combina en los dos laterales de la pieza la urdimbre a disposición en tafetán (a) y el efecto de perdido por urdimbre (B), la decoración principal, en el área central de la pieza (C), se ha trabajado en taqueté

. URDIMBRE

relación de urdimbre:
	A. 1 única urdimbre en el área a disposición
	B. 2 urdimbres por el área con efecto de perdido; relación: 2 hilos urdimbre de perdido/1 hilo 	urdido de base
	C. 2 urdimbres por el área de taqueté: relación 1 hilo urdido de base/1 hilo urdido de ligadura

materia:
	A. urdido a disposición:
		seda; colores: amarillo, negro, rojo y verde; hilos simples; STA
	B. urdimbre área de perdido:
		urdido de perdido: seda; colores: blanco y amarillo; hilos simples; STA
		urdimbre de base: seda; color: rojo; hilos simples; STA
	C. urdimbre área de taqueté:
		urdimbre de ligadura: seda; color: rojo; hilos simples; STA
		urdimbre de base: seda; color: amarillo; hilos simples; STA 

densidad:
	área de tafetán: 80-100 hilos/cm
	área de perdido: 32 hilos urdido de perdido / 16 hilos de base
	área de taqueté: 15 hilo de decoración / 14 hilos de base

escalonado: 1 hilo urdimbre de ligadura


. TRAMA

relación de tramas:
	1 trama de base trabaja de orillo a orillo de, liga en tafetán y efecto de perdido por 	urdimbre (áreas laterales A y B) y participa de la decoración en taqueté (zona central) / 2-3 	tramas de decoración en el área de decoración central (C) (taqueté).

	Las tramas de decoración trabajan únicamente en el área central y devuelven al llegar al límite 	de su decoración (trabajo espolinado)

	En las franjas de color que separan cada una de las decoraciones de la zona central y en las 	cenefas decorativas con fondo rojo, la misma trama de fondo de los laterales trabaja de cerca 	de a cerca de intercalándose con las tramas de la decoración central.


materia:
	A y B. áreas laterales: tafetán y efecto de perdido por urdimbre:
		1 trama lanzada: seda; color: rojo; STA
	C. área central: taqueté:
		5 tramas lanzadas interrumpidas: seda, color: blanco, amarillo, negro, verde, rojo; 			STA
		1 trama, lanzada interrumpida: hilo entorchado, alma seda blanca, lámina metálica, S 			1 trama, lanzada interrumpida: trabajo conjunto de los hilos de trama blanca y 			amarilla
densidad:
	16-18 tramas área de tafetán y espiga
	14-15 tramas área de tafetán que limita con la decoración central
	11 pasadas (22 tramas área de taqueté: trama seda   trama de hilo entorchado)
	14-15 pasadas (28 tramas área de taqueté: trama de seda   trama de seda)

escalonado: 1 pasada



. ORILLOS: conserva los 2 orillos: ancho de 0,5 cm; 12 hilos de seda, color verde, en tafetán.

. RAPORT de diseño: dado de urdimbre decoración principal: 8,5 cm

. TELAR: de lazos, pasado de urdimbre seguida en los laterales de la pieza y a punta y retorno en la parte central



ANÁLISIS DE COLORANTES Y MORDIENTES

Fondo Rojo
Mordientes inorgánicos: Intensidad alta de K, S, Si, P, En el, Fe; Intensidad baja de Br.
Cromóforos: Ácido Carmíneo y  Elágico
Colorante: Cochinilla

Trama Verde
Mordientes inorgánicos: Intensidad baja de K, S, Si, P, Al.
Cromóforos: Luteolin Apigenin 
Colorante: No identificado

Trama y Urdimbre Amarilla y Roja 
Mordientes inorgánicos: Intensidad alta de K, S, Si, P, En el, Fe; Intensidad baja de Sr, Br, Ni.
Cromóforos: Ácido Carmíneo, Elágico y Lawsone
Colorantes: Cúrcuma

Trama Blanca y Roja
Mordientes inorgánicos: Intensidad alta de K, S, Si, P, En el, Fe; Intensidad baja de Sr y Br.
Cromóforos: No identificado
Colorante: No identificado

Trama Metálica
Mordientes inorgánicos Intensidad alta de Au, Ag, As y Pb.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/3e416d68-9980-3342-a10a-119a2a29e37c","http://data.silknow.org/graph/imatex","Sobre fondo rojo destacan motivos geométricos, estrellas, flores de ocho pétalos y pájaros encarados a ambos lados de un árbol de la vida con granadas. Su disposición en registros horizontales y el hecho de que parte de sus motivos tengan muchos elementos en común con los trabajos de yesería y alicatado del Alhambra, ha hecho que muchas veces se identificara esta pieza como una cortina tejida en los talleres granadinos en el periodo nazarita.

Actualmente se conservan modelos similares en diferentes colecciones y museos, identificados como chales o velos de novia tejidos en Túnez en donde reciben el nombre de ""r'da ahmar"" si tienen los motivos repartidos de igual manera a cada extremo de la pieza, o bien ""r'da biskri"" si la decoración se encuentra sólo a uno de los extremos. La delicadeza de la tela y su acabado en flequillo en los dos extremos de la pieza, hace que también nos posicionemos por esta atribución.

Seguramente se trata de piezas hechas por descendientes de tejedores andalusíes establecidos en el norte de África después de la conquista del reino de Granada por los reyes Católicos a 1492. Este colectivo continuó trabajando manteniendo su estilo y conocimientos técnicos en los talleres que crearon en su nuevo lugar de asentamiento.

El CDMT conserva una pieza con la misma decoración y medidas (reg. 11799)y dos piezas de decoración muy similar.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/a9e9aa39-b4fc-382f-bec0-d1845bd4d170","http://data.silknow.org/graph/imatex","Teixit típic d'exterior que duien les dones de la zona de Mahdia (Tunisia) a l'hivern. Les peces acostumaven a medir entre 3 i 4 metres de llarg i es duien drapejades.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/e521dc1b-61e4-3dbd-917b-c3557b6ad6ce","http://data.silknow.org/graph/imatex","Banda brodada en la que es repeteix un motiu d'ocells amb motius florals i decoració vegetal estilitzada.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/671f2753-a368-38dd-b557-808ae26a44fa","http://data.silknow.org/graph/imatex","Decoració obtinguda per fils de perdut per ordit sobre base de tafeta.

- materia ordit : seda
- relació fils ordit: 1 fil fons (vermell) - 2 fils de perdut (groc-verd-beig)
- densitat fils d'ordit:86-88 fils/cm fons i 258-260 fils/cm zona de de coració fils de perdut
- materia trama : seda, vermella
- densitat de trama: 28-30 passades/cm","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/85a879b9-04eb-39a9-893c-4ad4ec1a5382","http://data.silknow.org/graph/imatex","segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/3aae0a63-854d-3250-b511-c43caa912ce3","http://data.silknow.org/graph/imatex","Lampàs amb fons en tafetà irregular (2-2-4-2-2); i decoració per 3 efectes de trama llançada 1 d'elles interrompuda.","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/3aae0a63-854d-3250-b511-c43caa912ce3","http://data.silknow.org/graph/imatex","Fragment del mantell de sant Pere d'Osma, procedent de la catedral de Burgo de Osma (Soria).","http://data.silknow.org/vocabulary/745"
"http://data.silknow.org/object/6df6c016-f55b-39b6-b699-1e96ce73894c","http://data.silknow.org/graph/imatex","conserva un dels voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/871809f5-3648-3d09-ad87-7a3c78d8c977","http://data.silknow.org/graph/imatex","conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/c8aac260-95b5-3504-af65-9527488da7a6","http://data.silknow.org/graph/imatex","conserva els 2 voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/e6aaee20-d8f1-32d4-adf0-df7748c15d65","http://data.silknow.org/graph/imatex","conserva els dos voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/db13df32-783d-38aa-b237-e55c8607ba04","http://data.silknow.org/graph/imatex","conserva els dos voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/e1bd1c58-59a9-3719-a1f2-e294c66de8de","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/2d408536-c29f-3468-99ba-dd37b31cdd32","http://data.silknow.org/graph/imatex","Fragment de banda amb decoració central de motius vegetals, emmarcada per dues sanefes estretes amb elements també vegetals.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/494e75b3-c52d-335c-a918-5686e094ecc4","http://data.silknow.org/graph/imatex","conserva els dos voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/95203bae-b8bb-3557-adac-0a73f03f9a0b","http://data.silknow.org/graph/imatex","conserva 2 voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/c585a710-22b3-3156-82cb-3f410c402e66","http://data.silknow.org/graph/imatex","conserva un dels voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/5d6faa9b-0b21-35c4-a2bf-e6379d3370aa","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/f50a4c18-ff66-30cf-a19b-e57423fa6ffb","http://data.silknow.org/graph/imatex","Fragment de teixit muntat sobre suport de cartró pintat reproduint el dibuix de la tela","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/5c472585-1568-3dc0-9cf4-2996fdafec44","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/be03b08a-1aab-3b73-aa3d-2d2fbfcd61ac","http://data.silknow.org/graph/imatex","Fragment de teixit de seda amb decoració floral i sanefa en forma de fris en un dels extrems.","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/2c4579e9-befd-3af2-a491-34b8632e4450","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/bc5f6262-9a74-3a67-b6ea-3d3f8d3f2323","http://data.silknow.org/graph/imatex","Batista de cotó, brodada amb seda. Motius vegetals i florals. Blanc sobre blanc.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/5216910d-97b3-3b14-98e5-1aff50f9a0de","http://data.silknow.org/graph/imatex","conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/fd038c96-82de-388e-8e15-79788060ef2a","http://data.silknow.org/graph/imatex","conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/fd038c96-82de-388e-8e15-79788060ef2a","http://data.silknow.org/graph/imatex","conserva els 2 voravius","http://data.silknow.org/vocabulary/744"
"http://data.silknow.org/object/e05ea04f-b17c-3ae6-906d-1c3e37d5be70","http://data.silknow.org/graph/imatex","conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/4ddccbef-e9c2-3348-a563-9c043ca14732","http://data.silknow.org/graph/imatex","Fragment de teixit de cotó brodat amb motius florals en sedes de colors i lluentons.","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/854d0f7f-9bfe-3601-b55b-f35f71802248","http://data.silknow.org/graph/imatex","Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/42ef1616-2dc8-3719-a6ff-5eb48ef5b828","http://data.silknow.org/graph/imatex","Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/cab8ae65-f331-35d7-8888-5458c9e19ba7","http://data.silknow.org/graph/imatex","Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"http://data.silknow.org/object/2ca0b5f3-eb99-3df9-bcba-93e9bbb4b781","http://data.silknow.org/graph/imatex","Es tracta de 5 brodats sobre fons de seda de color cru en fil metàl.lic, seda i pedretes metàliques. Segurament eren per a fer les mànigues (2), els punys (2) i el coll (1) d'una peça d'indumentària.","http://data.silknow.org/vocabulary/743"
