"obj","museum","text","material"
"http://data.silknow.org/object/1665d272-34f4-319e-b81c-b8d6615b8efa","http://data.silknow.org/graph/vam","This silk panel combines the most expensive of materials with the most complex of weaving techniques. The design epitomises the luxuriant fashionable designs of its date of production. These designs are in the idiom we now call Rococo, a light-hearted style associated with the move away from formality that began after the death of Louis XIV (d. 1715) in France and found its early expression in the furnishings and dress used in city mansions (<i>hôtels</i>) in early 18th-century Paris. The design shows some of the most important characteristics of the style: it is asymmetrical, meanders sinuously across the fabric, and makes bold use of natural history, in particular shells and flowers. 

The style of design is often asscoiated with an innovative designer called Jean Revel (Paris, 1684-Lyon, 1751) who is credited with introducing motifs that were more naturalistic than those in previous silk design. His ideas were probably the result of contact with the tapestry workshops at the Manufacture Royale des Gobelins in Paris. Luxuriant foliage was a hallmark of many tapestry borders and Revel's innovation in Lyonnais silks was to find a way of achieving a similar effect in a different form of weaving.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/1665d272-34f4-319e-b81c-b8d6615b8efa","http://data.silknow.org/graph/vam","Textile panel of brocaded silk with a cream/beige <i>gros de tours </i>ground (i.e. heavy plain woven silk). The pattern is woven in shades of pink, red, maroon, blue, white, and green silks and metal - in total 13 colours in silk brocading wefts and one silver brocading weft. The colours are remarkably unfaded (as the still vibrant colours on the back of the silk reveal). The silver is only slightly tarnished. The pattern consists of large conch shells sprouting flowers and foliage cornucopia-like and linked by silver ribbons which meander away from the spiralling contours of each shell to join the one above. The shell motif is repeated twice across the width of the silk, and alternate rows incline in the opposite direction, thus forming with their ribbons graceful continuous S-shapes down the length of the fabric. The flowers are naturalistic in form and shading due the use of the technique of <i>points rentrés</i> (the dovetailing of colours). The flowers are fantastical in form, but look as if they were inspired by hop flowers and either pink and blue forget-me-nots or stocks. The selvedge consists of stripes of yellow, green, pink, red, green and yellow silk woven in <i>gros de tours </i>and edged with six cords each formed by two thick silk threads. The brocading silks are bound in 3/1 twill. 

A small rectangle of fabric has been inserted at the top left hand side of the length, measuring about 212.5 x 102.5mm. It probably relates to the original use of the silk as part of a sack, and would have corresponded to the armhole. The creases and folds at the top of the fabric, and the length of the piece, are consistent with the pleated back of such a gown. A series of holes down each selvedge at fairly regular intervals reveals that the silk has been nailed taut to a backing at some later date and when removed the selvedge has been torn. The silk has cracked horizontally about 660mm from the bottom, and there are some areas around the metal thread motifs where the silk has cracked from the weight of the brocading.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/bdeb1f09-f82b-3bfa-be35-dd1e86f8a217","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/bdeb1f09-f82b-3bfa-be35-dd1e86f8a217","http://data.silknow.org/graph/vam","<i>Vestment</i>. 
This chasuble is the vestment worn by a Catholic priest when celebrating the Mass. It was - and is - worn over the alb and stole. This style of chasuble became widespread after 1600. Prior to that - at the time from which this embroidery dates - chasubles were circular garments which slipped on over the head.

Prior to the 1960s, the priest stood facing the altar with his back to the congregation, so the back of the chasuble was visible most of the time. This fact usually accounts for the dominant imagery being on the back and the construction being more perfect there. This chasuble is probably made from Italian (or Spanish) velvet, cut down from its original bell shape into the fiddle-shape that became popular in the early seventeenth century. The colour suggests this chasuble would have been worn for requiem masses or for Easter. 

The velvet was probably made in Italy or Spain, then the major velvet weaving centres in Europe, and provided an ideal foil for rich embroidery which might be executed at home or abroad.
 
<i>Bibliographical references</i> 
Johnstone, Pauline. <i>High Fashion in the Church</i>. Leeds: Maney, 2002 (for vestments)","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/bdeb1f09-f82b-3bfa-be35-dd1e86f8a217","http://data.silknow.org/graph/vam","Chasuble of black silk velvet, with orphreys of crimson silk velvet; embroidered in coloured silks, silver-gilt and silver thread and spangles, partly worked on cream-coloured satin, green silk and linen, and afterwards applied. Probably cut from a pall, and used for Requiem Masses.  

Figures of angels blowing trumpets with scrolls inscribed:
SVRGITE MORTVI
VENITE AD IVDICIVM 

Half-length figures of the rising dead, and six winged seraphs with scrolls inscribed:
IVSTORVM ANIME
IN MANV DEI SVNT

Similar figures occur on the orphreys: in the middle on the back are the initials RT looped by tasselled cords to a crosier passed through a mitre; beneath are traces of the representation of a tun or cask, evidently part of a rebus (an enigmatical representation of a name, words or phrase by figures, pictures, arrangement of letters, etc., which suggest the syllables of which is is made up).

Dark brown linen lining.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/bdeb1f09-f82b-3bfa-be35-dd1e86f8a217","http://data.silknow.org/graph/vam","A chasuble is the principal church vestment worn by a priest at the celebration of the Christian mass. It was usually made of rich materials (silks) and adorned with orphrey bands, embroidered with images of particular symbolic significance in Christianity. Different colours were used for different seasons in the Christian calendar, black being appropriate for funerals or requiem masses. This chasuble was recycled from a pall, a cloth used to cover a coffin. The embroidery dates to the early 16th century, while the style of the vestment dates to after 1600. The initials RJ on the back are those of the person for whose coffin the cloth was originally made (Robert Thornton, Abbot of Jervaulx).

The velvet was probably made in Italy or Spain, then the major velvet-weaving centres in Europe, and provided an ideal foil for rich embroidery which might be executed at home or abroad.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/bdeb1f09-f82b-3bfa-be35-dd1e86f8a217","http://data.silknow.org/graph/vam","Chasuble of black silk velvet, with orphreys of crimson silk velvet, embroidered in coloured silks, silver-gilt and silver thread and spangles; garment and embroidery made in England, silk possibly made in Italy or Spain.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e10f825e-0cb4-3f13-b28b-6d42cdd938fd","http://data.silknow.org/graph/vam","Limited edition","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e10f825e-0cb4-3f13-b28b-6d42cdd938fd","http://data.silknow.org/graph/vam","This silk panel has a dark green ground and a bold pattern of fanciful fruits and leaves standing in a bowl which rests on a ledge around which is hung a swag of pendant husks. The pattern is brocaded in coloured silks in reds, greens and browns, and black emphasises the outline of certain flowers. Much of the pattern is brocaded in plain and frost silver thread. The ground is woven in gros de Tours (a ribbed effect). The pattern is a point repeat (i.e. is symmetrical about a vertical axis). The repeat is 17.5 inches (47.5 centimetres) in length and 21.5 inches (58 centimetres) wide.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e10f825e-0cb4-3f13-b28b-6d42cdd938fd","http://data.silknow.org/graph/vam","This silk panel combines the most expensive of materials with the most complex of weaving techniques. It is a brocaded silk which makes use of polychrome silk and real silver thread to create the pattern on a dark green ground. The technique of brocading allowed different colours to be introduced into the pattern of a fabric in specific, sometimes very small areas. It was laborious work for the weaver.

This is probably a French silk because its width conforms to the regulations laid down for the silk weavers of Tours in the late 17th century and subsequently adopted by the guild of silk weavers (Grande Fabrique) in Lyon. Such regulations attempted to control the composition and quality of all products.  

The style of motif corresponds to the early 1730s when designers were gradually developing more naturalistic motifs which were often combined with fantastical elements. The Lyonnais designer Courtois was credited with attempting to create three-dimensional effects in the 1720s, and in the following decade Jean Revel (1684—1751) found a method of dovetailing colours which took these attempts further.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e10f825e-0cb4-3f13-b28b-6d42cdd938fd","http://data.silknow.org/graph/vam","Woven silk panel with dark green ground, France, ca. 1730-1735","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/031a7a21-6b14-3078-a569-1b90e05710b5","http://data.silknow.org/graph/vam","Limited edition","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/031a7a21-6b14-3078-a569-1b90e05710b5","http://data.silknow.org/graph/vam","This fragment of blue silk with a silver pattern may have been part of the last order for furnishing textiles made by the administrator of the Crown Furniture Repository (Gardemeuble) in France in 1791. He requested 300 ells (approximately 400 yards) of fabric for Queen Marie Antoinette's apartments at the palace of Saint Cloud. The silk was originally intended for upholstery and wall hangings, and was called a 'blue and silver damask lampas' in the contemporary documents. The order was delivered in April 1792, just a few months before Marie Antoinette was guillotined. The entire quantity of the fabric was used by the Revolutionary government in 1796 to pay off a national debt to Greek merchants who may have considered melting down the silver to change it into currency.

The pattern was composed of three subjects: children, vases and cupids; animals at rest; and the departure of Diana (goddess of hunting). The border was to be made up of caryatides with a brownish ground. Camille Pernon, the most prominent of silk manufacturers in Lyon, manufactured the fabric which was to cost about 50 livres per ell. By the time of the order's delivery, inflation had raised the cost to over 76 livres per ell. The total was extremely extravagant; at that time a master weaver in Lyon might earn about 1,800 livres per year and the lowliest employee in the silk industry earned only 200 livres per year.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/031a7a21-6b14-3078-a569-1b90e05710b5","http://data.silknow.org/graph/vam","Woven silk fragment, brocaded in silver on a blue ground, French, ca. 1792","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/031a7a21-6b14-3078-a569-1b90e05710b5","http://data.silknow.org/graph/vam","Fragment of woven silk damask in pale blue and silver, showing part of a longer repeat pattern. The pattern is a point repeat (i.e. symmetrical about a vertical axis). In the centre stands an obelisk decked with arrows, spears and garlands; from this central motif the goddess Diana departs for the hunt; she is framed by a tree, a classical temple with an urn above it, an archway with swags and an eagle perched above; below the figure of Diana are doves, and above the eagle is a crest of feathers; in the top left hand corner, is a figure half man and half plant. The textile is unevenly shaped and sewn on to a backing cloth; the selvedges are turned in.

The fabric is a tissue with a satin ground and two pattern wefts, one of white silk and one of silver thread. The white silk is bound in plain weave on the face of the textile, the silver thread (on a white core) is unbound on the face of the textile but bound in plain on the back. For some details the two threads are used together in order to make a third effect. The selvedge has two cords of rust-pink silk and all the wefts in a pass working together in plain weave.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/dc4ba716-19b9-3147-9d53-bb0318256aa6","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/dc4ba716-19b9-3147-9d53-bb0318256aa6","http://data.silknow.org/graph/vam","Mitre with lappets of white satin, embroidered in long and short stitches and chain stitches with coloured floss silks and gold thread laid or stitched down to outline the leafy scrolls.  The main space of the back and front are ornamented with closely arranged acanthus scrolls balanced on each side of a central device which is flanked by cherubs and surmounted by a coronet.  The border to this and the lappets are ornamented with leafy scrolls amongst which are cherubs and birds.  Italian.  Early 16th century. Bought £25. [1890]","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/dc4ba716-19b9-3147-9d53-bb0318256aa6","http://data.silknow.org/graph/vam","The style of this mitre falls within the intermediate phase of this ornament's development, between the smaller and simpler mediaeval mitre and the more exaggerated seventeenth century highly peaked version (which is similar to the version worn today).  (Johnstone, pp. 16-17). Mitres were established headgear for bishops by the eleventh century, and were also worn by the Pope (Bishop of Rome) and high-ranking abbots. By the 12th century they were usually made in white linen or silk, and often had figurative scenes showing saints. They gradually became decorative rather than figurative, so that by the Renaissance their patterns were often quite secular in appearance. In this case the embroidered images are positively secular, the only reference to Christian iconography being the hands holding palm branches in the centre of the decoration. The palm branch was the symbol of the triumph of faith over the suffering of martyrdom.

The style of embroidery fits within Renaissance developments, with references to grotesque ornament which spread in the early sixteenth century from Italy (Johnstone, p. 79). The term grotesque refers to the location of the designs, the grottos, which inspired the style, rather than to the subjects themselves. The most important of these, discovered in 1493, were parts of the celebrated Domus Aurea, the Golden House of Nero (ruled AD 54–68), in Rome. Designs of masks, draperies, vases and other motifs were found painted on walls and ceilings.

It is likely that such skilled needlework was executed in a professional workshop or in a convent. Embroidery workshops existed in large towns by the Renaissance, governed by guild rules over the training of apprentices, the preparation of embroidery materials and the execution of the needlework. In convents, nuns often exercised their needles in the service of the church by making vestments, as well as teaching girls the requisite skills of a well-brought up woman: embroidery, reading and writing (e.g. Giovanni di Pagolo Morelli in <i>Ricordi</i> (begun in 1393), cited in Mary Rogers & Paola Tinagli. <i>Women in Italy, 1350-1650. Ideals and Realities</i>. Manchester: Manchester University Press, 2005, p. 107.

Reputedly, at one time, this mitre was in the possession of Bishop Palmieri who had been born on  August 10, 1493 in Naples, where he subsequently became a cleric. He was elected archbishop of Acerenza and Matera, after his uncle Vincenzo Palmieri resigned in his favour on July 30, 1518. A special dispensation was required as he had not yet reached the canonical age of 27. He became a cardinal in the consistory of November 21, 1527, receiving his cardinal's red hat and the charge of S. Clemente in November 1527. He resigned the government of his see in favour of his brother nine months later.  He was administrator of the see of Sarno between May 1529 until August 1530, administrator of the see of Lucera between August 1534 and February 1535, and he participated in the conclave of 1534. In June 1535 he became administrator of the see of Conza, for a year, and subsequently administrator of the see of Policastro from July 1535 until his death in January 1537. Named by Holy Roman Emperor Charles V governor of Milan right before his death, he died on January 20, 1537 in Rome and was buried in the church of S. Maria del Popolo, Rome.

This is the text of his epitaph transcribed by Andrea Vittorelli in his addition to Chacón, Alfonso. Vitæ, et res gestæ Pontificvm Romanorum et S. R. E. Cardinalivm, II, col. 1466: ANDREÆ. MATTHÆO. PALMERIO. NEAPOLITANO. S. CLEMENTIS. PRESBYTERO. CARDINALI. IOANNES. VINCENTIVS. PALMERIVS. FRATRI. OPTIMO. MVLTIS. CVM. LACRYMIS. POSVIT. QVI. VIXIT. ANN. XLIII. MENSES. V. DIES. X. DECESSIT. XIII. KAL. FEBRVARII. MDXXXVII. HVIVS. ET. PIVS. ET. CONSTANS. ANIMVS. NON. MINVS. DOCVIT. FORTVNAM. ADVERSAM. SVPERARE. QVAM. SECVNDAM. CONTEMNERE.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/dc4ba716-19b9-3147-9d53-bb0318256aa6","http://data.silknow.org/graph/vam","Mitre with two lappets; exterior of white satin, embroidered in coloured silks and gold thread; interior skull cap, lining of mitre peak and of lappets in cream taffeta (badly damaged in the case of the skull cap and lappets); a layer of strengthening that supports the embroidery is visible through the damaged taffeta lining and comprises heavy printed paper, probably pages from a book. The outer layer of the back and front of the mitre and the outer edge of the lappets are ornamented with embroidery in an apparently secular pattern of closely arranged acanthus scrolls, supported by winged, naked cherubs; birds rest on the leaves. The pattern is symmetrical about a vertical axis, with the central motif being a pair of disembodied hands holding palm branches (usually the symbol of martyrs) and surmounted by a coronet whose spiked points end in fleurs de lys.  The rest of the composition is built out from this central motif and is light-hearted in feel, a simple form of the grotesque style. The outer edge of the mitre is outlined with a plaited tress of metallic threads.

The silk embroidery threads are used to create clever, naturalistic shading through the use of long and short stitch, satin stitch and chain stitch in two shades of blue, two of pink, two of green, yellow; black is used for eyes and noses. Gold thread is couched down; in the case of the birds, the couching thread is black.

Through the shattered lining it is possible to see printed pages of paper, which act as stiffening inside the mitre; some of the text is in Spanish, some in Latin. See Curator's note.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/dc4ba716-19b9-3147-9d53-bb0318256aa6","http://data.silknow.org/graph/vam","This 16th-century head-covering is a mitre, the established headgear for bishops by the 11th century, and also worn by the Pope (Bishop of Rome) and high-ranking abbots. By the 12th century mitres were usually made in white linen or silk, and often had figurative scenes showing saints. They gradually became decorative rather than figurative, so that by the Renaissance their patterns were often quite secular in appearance. In this case the embroidered images are positively secular, the only reference to the Christian faith being the hands holding palm branches in the centre of the decoration. The palm branch was the symbol of the triumph of faith over the suffering of martyrdom.

This mitre is thought to be Italian. It reputedly belonged to Cardinal Matteo Palmieri, Archbishop of Acerenza and Matera from 1518 until 1538. As befitted a man of his high rank and precocious abilities (he was elected Archbishop at the age of 25, under a special dispensation, as the canonical age was 27), the magnificent embroidery on the mitre is a true feat of virtuosity. The grotesque-style designs have been worked in silk embroidery threads, using a clever combination of long, short, satin and chain stitches, combined with different colours to create naturalistic shading. Such skilled needlework would no doubt have been executed in a professional workshop or convent.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/dc4ba716-19b9-3147-9d53-bb0318256aa6","http://data.silknow.org/graph/vam","Cream silk satin mitre, lined with cream taffeta and embroidered with coloured silks and metallic thread. Design in moderate grotesque style, around a central motif of hands clutching palm branches (suggestive of Christian martyrdom). Probably early 16th century, Italian.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d4ba3347-d43a-367f-a23b-9cd0995f8f26","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d4ba3347-d43a-367f-a23b-9cd0995f8f26","http://data.silknow.org/graph/vam","In Portugal, as in most of Europe, guilds ruled the production of professional embroidery at this time, an apprenticeship being served before craftsmen could become masters and set up their own workshop. The earliest surviving guild regulations are available for Lisbon and date to 1517. Lisbon, the largest city in Portugal and its capital, only had a small number of skilled masters in the sixteenth century: in 1551 about 10, in 1552 about 16 working in eight workshops, and in 1620 about 11. The guild regulations reveal the different levels of examination that led to mastery of the trade, embroiderers having to learn how to prepare different materials and motifs. The simplest task was the making of 'a coat of arms in gold and silks with some kind of motif appropriate to arms', and the most difficult the embroidering of the human figure, in particular, the features of the face, and the use of different qualities of gold thread.  The embroidered motifs on this piece fall between these two extremes of complexity. (Teresa Alarcao & José Alberto Seabra Carvalho, <i>Imagens em Paramentos Bordados. Seculos XIV a XVI</i>. Instituto Português de Museus, 1993, p. 19-20).

No contract for this type of Portuguese embroidery has been found, so the costs of producing such work and the negotiation between client and craftsman are not known.

As a result of Portugal's voyages of discovery from the 15th century onwards, the Portuguese came into contact with designs from different cultures, including China and India. Such taste impacted on Portuguese textiles. The V&A collection has a small but impressive group of Sino-Portuguese and Indo-Portuguese style embroideries (about 120), which date from the 16th to 18th centuries; most are made in multi-coloured silks on cream or white satin grounds, rather than in the rich materials used here. Indeed only three pieces, all from circa 1550-1600 are embroidered velvet. This piece is unusual in combining Chinese and grotesque (Roman) styles, and at the time of its purchase was deemed typical of a particular strain in Portuguese decorative arts.

It should be noted however that Spain also made major voyages of discovery in this period and it is likely that this taste entered the vocabulary of its decorative arts about the same time.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d4ba3347-d43a-367f-a23b-9cd0995f8f26","http://data.silknow.org/graph/vam","A strip of red silk velvet, embroidered in gold with a repeating pattern of grotesques. The embroidery is executed in gold couching, with textural effects created through the combination of simple blocks of metallic yarn, basket-work effect in the metallic yarn (basket stitch), and the outlining of the motifs in red silk twisted with silver -gilt and couched with silk. The design repeats itself 3.75 times from right to left. The repeating motif comprises a symmetrical pattern made up of dragon or lion-like motifs with birds (firebirds?) and stylised foliage and flowers on either side of a 'vase' containing a plant. The cut edge of the textile reveals that the raised areas of the pattern were created by couching the gold threads over linen or cotton stuffing. Each lion/dragon originally had an eye made out of a black/blue glass bead (now some are missing). Framing the grotesque pattern is a triple row of cording originally covered in silver yarn (sewn on to the inner edge of the selvedge). On the back of the velvet, only the couching threads in yellow and red are visible. The embroidery may have formed part of the valance of a bed or dais.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d4ba3347-d43a-367f-a23b-9cd0995f8f26","http://data.silknow.org/graph/vam","Part of red velvet valance, embroidered in gold with grotesque pattern in sino-Portuguese style; late 16th century; Portuguese.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d4ba3347-d43a-367f-a23b-9cd0995f8f26","http://data.silknow.org/graph/vam","This embroidery is made of red silk velvet which has been embroidered with gold, silver-gilt and coloured silks, and glass beads. It was probably part of a valance that hung round the top or base of a regal bed or the platform on which a monarch or dignitary sat when officiating at a ceremony. It was probably made in Portugal where, as in most of Europe, trade organisations called guilds ruled the production of professional embroidery. 

Craftsmen served an apprenticeship in order to become masters and set up their own workshop. Lisbon had only about ten skilled masters in the 16th century. The guild regulations reveal that trainee embroiderers had to learn how to prepare different materials and motifs. The simplest task was the making of coats of arms in gold and silks, and the most difficult were the embroidering of the human figure and face and the use of different qualities of gold thread. The embroidered motifs on this piece fall between the extremes. 

As a result of Portugal's voyages of discovery from the 15th century onwards, the Portuguese came into contact with designs from different cultures, including China and India.This piece combines Chinese features with the grotesque style, derived from the decorations discovered in the excavations of ancient Roman wall decorations in Rome in the late 15th century. This style was disseminated across Europe via printed images in the 16th century.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d0f67664-779d-3bea-92e2-9f56cfe36d38","http://data.silknow.org/graph/vam","Textile, red silk, gold and silver thread brocade, India, probably Varanasi, ca. 1855.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/d0f67664-779d-3bea-92e2-9f56cfe36d38","http://data.silknow.org/graph/vam","Part of a length of red silk, brocaded with gold and silver thread, with rows of flowering plants, with blue silk centres to the flower heads, and narrow borders woven with gold-wrapped and silver-wrapped thread.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/d0f67664-779d-3bea-92e2-9f56cfe36d38","http://data.silknow.org/graph/vam","Textile, red silk, gold and silver thread brocade, India, probably Varanasi, ca. 1855.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/d0f67664-779d-3bea-92e2-9f56cfe36d38","http://data.silknow.org/graph/vam","Part of a length of red silk, brocaded with gold and silver thread, with rows of flowering plants, with blue silk centres to the flower heads, and narrow borders woven with gold-wrapped and silver-wrapped thread.","http://data.silknow.org/vocabulary/627"
"http://data.silknow.org/object/ad0b02b1-606c-3d63-8f64-012afad86639","http://data.silknow.org/graph/vam","Woven with cut silk pile on a ground enriched with silver thread. This velvet is woven with a border on each side and was therefore almost certainly intended to hang as a wall panel.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/6466dbd9-3bd0-3204-856a-9d6ac59e3bb1","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/6466dbd9-3bd0-3204-856a-9d6ac59e3bb1","http://data.silknow.org/graph/vam","The point in the centre back of the collar first appeared in men’s dress in the late 1770s. The pale colour and simple decoration of this coat are a new development in fashion, in contrast to the rich palette and ornate embroidery of the 1750s and 1760s. 

An ivory and yellow striped grosgrain forms the ground of the ribbon, embellished with additional threads of silver strip and thread. This narrow trim edges the collar, cuffs, pleats and front of the coat. At the back pleat, it has been expertly mitred to reinforce the top of the pleat and to form a decorative ground for the button. Interwoven threads of pink silk, silver-gilt filé (textured thread) and silver strip form the base of the button, with silver spangles (sequins) sewn on top.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/6466dbd9-3bd0-3204-856a-9d6ac59e3bb1","http://data.silknow.org/graph/vam","A man's coat of pale salmon-pink silk, trimmed with silk & silver ribbon, Great Britain, 1775-1780","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/6466dbd9-3bd0-3204-856a-9d6ac59e3bb1","http://data.silknow.org/graph/vam","A man’s coat of pale salmon-pink silk taffeta with a 3½ -inch (8.8 cm) turn-down. 2-piece collar, with a point at centre back.  The curving 2-piece sleeves end in cuffs 4¼-inch (10.7 cm) deep.  The fronts curve from neck to hem with pleats 3¼-inch (8.2 cm) deep, below the hip set at the side back.  Each front has a pocket with scalloped pocket flap; the centre-back seam is open below the hip.   Under the pocket flap and above the pocket opening is a narrow strip with a buttonhole in the centre, but no corresponding button.  The back is lined with unbleached linen, the sleeves and pockets with glazed white cotton.  The fronts and pocket flaps are lined, and skirts faced with blue silk sarsenet. The collar, cuffs, pleats, fronts and pocket flap are edged with a narrow ribbon of ivory and yellow striped silk grosgrain with silver strip and thread.  There are 10 worked buttonholes along the left front and 10 corresponding passementerie buttons with pale pink silk, silver strip, thread and spangles along the right front, at the top and hem of the pleats and the top of the centre back opening.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e415a748-c3aa-3720-b4d2-9e734814537f","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e415a748-c3aa-3720-b4d2-9e734814537f","http://data.silknow.org/graph/vam","This fashionable red wool frock coat of the 1780s is embroidered with tassels in silver-gilt thread on the cuffs, the points of the collar, and down the fronts. The buttons are worked in silver-gilt thread over a wooden core. 

The most fashionable styles for men in this period featured coat fronts curving sharply back, a high turned-down collar, long tight sleeves. By the 1780s the side pleats had moved towards the centre back seam, and were much less voluminous than in previous decades.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e415a748-c3aa-3720-b4d2-9e734814537f","http://data.silknow.org/graph/vam","Man's coat, 1780-1789, British; scarlet wool embroidered with silver thread, tassel motif","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/e415a748-c3aa-3720-b4d2-9e734814537f","http://data.silknow.org/graph/vam","A man’s coat of scarlet woollen broadcloth, with a 2-piece, 3-inch (7.7 cm) turn-down collar, pointed at the back and curving 2-piece sleeves end in cuffs, 3 inches (7.7 cm) deep.  The fronts curve from neck to hem with pleats 3⅝ inches (9.2 cm) deep, below the hip set beside the centre back.  Each front has a pocket with scalloped pocket flap; the centre-back seam is open below the hip.   The coat and pocket flaps are lined with red silk twill, the pockets and sleeves with bleached linen.  The coat is embroidered with silver thread, in a pattern of loops with bows and tassels on the collar, cuffs and pocket flaps and along the front edges.  Ten embroidered motifs outline buttonholes along the left front, the top 6 are cut.  There are 10 buttons covered in silver thread along the right front edge, 3 below each pocket, 2 on each cuff and 1 at the top, centre and hem of the pleats. There are 2 paris of hooks and eyes on the fronts, 1 below the collar and 1 at the centre of the chest.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3ed39219-d13a-3bfa-8c8a-1fd47159511e","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3ed39219-d13a-3bfa-8c8a-1fd47159511e","http://data.silknow.org/graph/vam","Man’s coat and waistcoat
About 1760–80

A fashionable man would have worn these garments in the city during the day, perhaps when shopping. He would have bought the fine wool from a draper and taken it to a tailor to be made into a bespoke three-piece suit with breeches. The eye-catching red cloth is set off by a subtly revealed sky-blue lining and silver spangled buttons.

Probably France
Wool; silk twill and linen lining
Buttons: foiled metal, embroidered with silver spangles and thread
 [09/12/2015]","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3ed39219-d13a-3bfa-8c8a-1fd47159511e","http://data.silknow.org/graph/vam","Man's red woollen coat (broadcloth/<i>draps fin</i>) and waistcoat lined with pale-blue silk twill (<i>serge de soie</i>). A small running stitch outlines the edge of the coat, waistcoat and their pocket flaps. Buttons covered in red foil and embroidered with silver spangles and silver thread. The button band is strengthened with some kind of stiffening which is sewn down about 4.5cm from the outer edge with a similarly expert running stitch which is nearly invisible.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3ed39219-d13a-3bfa-8c8a-1fd47159511e","http://data.silknow.org/graph/vam","A suit of this type would have been appropriate for smart day wear for a man-about-town, its buttons adding a little sparkle to an otherwise plain ensemble, its contrasting lining providing a hint of sumptuousness as the man promenaded or visited the most fashionable venues.

It is likely that the cloth was purchased from a specialist woollen draper (<i>marchand drapier</i>) who acquired stocks of different qualities and colours of wool to sell to prospective clients. Once the cloth had been selected, the customer would have had his tailor make up his suit to measure. Sometimes tailors purchased the fabrics on behalf of their customers.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3ed39219-d13a-3bfa-8c8a-1fd47159511e","http://data.silknow.org/graph/vam","Man's red woollen coat and waistcoat lined with blue silk, ca.1770,  Cloth covered buttons decorated with foil. Possibly made in France or the Netherlands.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/3ed39219-d13a-3bfa-8c8a-1fd47159511e","http://data.silknow.org/graph/vam","This coat and waistcoat probably originally belonged to a three piece suit, of which the breeches are mssing. It is a high class garment, beautifully made to measure, and probably appropriate for use in an urban or country house setting.","http://data.silknow.org/vocabulary/628"
"http://data.silknow.org/object/09d64f19-f081-33c0-a488-7160763f25fd","http://data.silknow.org/graph/vam","Unique","http://data.silknow.org/vocabulary/628"
