"text","technique"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Fragment de cortina del Palacio Real de El Pardo, fabricat a la Real Fábrica de Tejidos de Talavera de la Reina.","http://data.silknow.org/vocabulary/168"
"conserva un fragment de voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragment de 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva part de 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/168"
"Descripció tècnica a partir de les peces del Covent de San Lorenzo del Escorial, núm. 10050177 i 10051222 (dossier ""Jornades sobre sederies bizarre, Madrid, setembre 2000) :
- denominació: Domàs gros de Tours à liage repris, amb treball de trama liseré i trama espolinada
- construcció interna : fons de setí de 8 e.3, decoració en gros de Tours de 2 fils. Treball de les trames en efecte liseré i espolinat sobre el fons setí, lligades en sarja de 3, S, per 1 de cada 6 fils de l'ordit.
- ordit : organzina, S. densitat : 120 fils/cm
- trama: trama de fons : fil de seda; trama decoració: fil d'or entorxat sobre fil doble de seda groga, S + fil d'or arrissat + sedes en diferents colors; proporció 2/1 i densitat : 17-15 passades/cm
- ample de peça: 55,5 cm comptant els dos voravius
- total de fils d'ordit : 6672
- núm. de mallons : 840
- altres mides : alt de la fulla de decoració : 14 cm; distancia de fulla a fulla 11,5 cm; distancia de trompeta a trompeta : 34 cm","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius ?","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"Fragment de cortina del Palacio Real de El Pardo, fabricat a la Real Fábrica de Tejidos de Talavera de la Reina.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius?","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments de 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Domàs granat amb motiu vegetal de gran raport","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments de voraviu","http://data.silknow.org/vocabulary/168"
"conserva part de 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva dos voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius ?","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Peça formada per 2 teixits units entre ells, amb decoracions similars però no idèntiques. Un és un domàs monocrom i l'altre un domàs bicolor (adomassat).","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"2 peces de 0,57 cm
- conserva els voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"La peça duu representat l’escut de la ciutat de Barcelona, entre garlandes i putti, amb dues carteles amb les paraules “Barcino” i “Pia Faventia”, dos dels noms amb que els romans anomenaven a l’actual ciutat de Barcelona. Una figura femenina asseguda sobre un gran gerro, deixa veure al seu darrera la representació de la catedral de la ciutat i d’un vaixell, amb cintes ondulants i elements florals al seu voltant.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Domàs de seda amb el motiu denominat ""a la palma"", especialitat de la ciutat de Génova.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Dos fragments de domàs de seda cosits. Color granat amb motius decoratius de gerres, de gran raport, amb flors i elements vegetals.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius
- ample de cada peça: 55 cm","http://data.silknow.org/vocabulary/168"
"Dues peces formades per diversos fragments cosits amb betes a la part superior per ser penjat a una parte o com a frontal. Ribetajades per una cinta de seda llavorada amb motiu floral.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Mostra de teixit per a decoració provinent d'una fàbrica francesa no identificada.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Mostra de teixit per a decoració provinent d'una fàbrica francesa no identificada.","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu i, pel darrera de la peça, restes del folre que portava cosit, avui en dia desaparegut.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Teixit adomassat de seda de color groc amb fons de sarja i motius en setí on la seda de l'odit és molt visible. La decoració és floral i vegetal.","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva part dels dos voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els dos voravius","http://data.silknow.org/vocabulary/168"
"conserva un dels voravius","http://data.silknow.org/vocabulary/168"
"Adomassat bicolor, decoració de medallons de forma ogival que contenen en el seu interior parelles d'ocells enfrontades a un arbre de la vida. S'han representat corones en els punts de connexió de les cintes que formen els medallons.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"Dos fragments de teixit de seda en domàs bicolor.","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments de voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva part d'un voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva un fragment del voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments dels dos voravius","http://data.silknow.org/vocabulary/168"
"conserva els dos voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els dos voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"Domàs de seda, de color groc, que devia formar part d'una tapisseria per a cadira. Té una peça rectangular afegida a dos costats i marques de forats provocades per les tatxes.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Peça ovalada de domàs de seda de color vermell, amb motiu central de gerro amb flors. Es tracta molt possiblement de la tapisseria d'una cadira.","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Teixit de domàs vermell, amb decoració vegetal de gran format amb corones intercalades.","http://data.silknow.org/vocabulary/168"
"Fragment de teixit molt interessant per la manera com treballa amb el fil metàl·lic per crear l'efecte d'un serrell de passamaneria","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva dos voravius","http://data.silknow.org/vocabulary/168"
"cpnserva fragments de voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"diversos fragments de teixit amb motius diferents però semblats units entre ells","http://data.silknow.org/vocabulary/168"
"teixit format per dos fragment units
- conserva voravius","http://data.silknow.org/vocabulary/168"
"Damasco bicolor de seda con fondo de raso y urdimbre jaspedada teñida en madeja. El jaspeado es un proceso especial de tintura que consiste en introducir la madeja en un solo baño de tinte, de esta manera se tiñe de manera gradual en diferentes tonos de un mismo color. El tejido muestra una estructura geométrica con el espacio dividido por una retícula o malla ogival en “S” interrumpida por coronas. En el interior de los espacios hay tulipanes de influencia turca y elementos vegetales estilizados. El tejido conserva uno de los orillos en rosa i blanco.","http://data.silknow.org/vocabulary/168"
"conserva un voraviu","http://data.silknow.org/vocabulary/168"
"conserva un voraviu","http://data.silknow.org/vocabulary/168"
"conserva part dels voravius","http://data.silknow.org/vocabulary/168"
"conserva els dos voravius","http://data.silknow.org/vocabulary/168"
"es tracta de dos fragments units 
- es conserven 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva un dels voravius","http://data.silknow.org/vocabulary/168"
"conserva voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva parts dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva un dels voravius","http://data.silknow.org/vocabulary/168"
"conserva part dels 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva un voraviu","http://data.silknow.org/vocabulary/168"
"conserva un dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu?","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu?","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu?","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva restes dels 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments de 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments de 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments dels dos voravius","http://data.silknow.org/vocabulary/168"
"conserva un voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els dos voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva un fragment de voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"Tipus de domàs denominat ""domàs cafard"" que barreja l'ordit de seda amb la trama de fibra vegetal, segons hem trobat al Diccionari de l'Académie française en la seva 1ra edició de 1694 : On appelle, Damas caffart, Une sorte de damas meslé de soye & de fleuret. 
A un diccionari francés-castellà de 1803, es defineix com: especie de damasco de seda mezclada con hiladillo.
El llibre ""Les Etoffes. Dictionnaire historique"" (1994) el cita com: un tipus de domàs introduït a gran escala per Colbert al 1669 a imitació dels domassos orientals. Es podia fabricar en tres amples diferents i era destinat a tapisseria. Es fabricava a Châlons-sur-Marne i a Flandès, en concret a Tournai. Al segle XVIII el seu ample oscil•lava entre 0,66 i 0,59 mt”.","http://data.silknow.org/vocabulary/168"
"conserva els dos voravius","http://data.silknow.org/vocabulary/168"
"conseva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments dels voravius","http://data.silknow.org/vocabulary/168"
"conserva un dels voravius","http://data.silknow.org/vocabulary/168"
"conserva un dels voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments dels voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"Seda brocada amb fils entorxats d'or i argent (kain sarong). Correspon a un fragment de faixa teixit","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius
- presenta fils grocs en sentit ordit repartits de forma aleatoria","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu?","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu?","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/168"
"conserva un voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"cobnserva els 2 voraavius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 2 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els dos voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva fragments dels 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 2 voravius","http://data.silknow.org/vocabulary/168"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva un voraviu ?","http://data.silknow.org/vocabulary/168"
"conserva fragments dels voravius","http://data.silknow.org/vocabulary/168"
"conserva fragments dels voravius","http://data.silknow.org/vocabulary/168"
"conserva fragment de 1 voraviu","http://data.silknow.org/vocabulary/168"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/168"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/366"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/305"
"Fragment de cinturó de dona o hizam amb decoració policroma. 

Aquests cinturons o faixes eren part de la indumentària tradicional de la dona marroquina. Es portaven per sobre del caftan i eren considerats com una peça de luxe, utilitzada per les dones de classe alta en dies assenyalats.  

Les peces senceres poden arribar a tenir una llargària de fins a 4 m  amb un ample aproximat entre 30-33 cm. Els extrems finalitzen amb un serrell dels mateixos fils d’ordit o bé, anar afegit. 

El cinturó es portava doblegat per la meitat en sentit longitudinal, de manera que tenia dues cares que podien ser utilitzades de forma indistinta i així, poder-lo combinar amb el color del caftan amb que es duia. Això comportava una decoració diferent per a cada costat de la faixa, efecte que s’aconseguia al tintar parts dels fils d’ordit en diferent color abans de montar-los en el teler. Moltes vegades, com en aquest cas, només és conserva un fragment d’una de les meitats.

La decoració es distribueix en registres horitzontals de diferent amplada a on l’habilitat del teixidor combina diferents motius i colors per a crear un repertori abigarrat que omple tota la superficie de la peça. Els motius es repeteixen de forma calidoscòpica multiplicant formes geomètriques, flors, elements vegetals i entrellaços de clara influència granadina, turca i oriental .

A l’inici i al final de cada peça, trobem sempre dos elements comuns a totes les faixes encara que aquests motius adoptin diferent disseny: primer una banda amb funció profilàctica amb símbols protectors com la hamsa o mà de Fàtima contra el mal d’ull i, a continuació, la marca de fàbrica o del teixidor.

De la peça del CDMT es conserva el primer registre amb la mà de Fàtima enmig de dos florons encarats i la marca de fàbrica que, en aquest cas, és una flor de quatre pètals arrodonits que alterna amb florons i flors de quatre pètals apuntats.","http://data.silknow.org/vocabulary/305"
