"text","visual_item"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu?","http://data.silknow.org/vocabulary/744"
"conserva 2 voravius","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/745"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/745"
"Conserva els dos voravius","http://data.silknow.org/vocabulary/745"
"Lampàs, efecte de decoració per 3 trames llançades; fons en setí de 5 pesant (Z) i decoració en tafetà

. ORDIT
- relació d’ordits: 2 ordits, en relació: 6 fils ordit de fons / 1 fil ordit de lligadura 
- matèria: 
ordit de fons: seda; color vermell; fil simple; torsió Z
ordit de lligadura: seda; color vermell amb alguns fils disposats de manera aleatòria de color  blanc i blau fosc; fil simple; STA
- densitat: 84 fils/cm (12 fils ordit lligadura / 72 fils ordit de fons)
- escalat: 3 fils d’ordit de fons

. TRAMA
- relació de trames: 4 trames, en relació: 1 trama de fons / 3 trames llançades (1 interrompuda)  
- matèria: 
1a. trama de fons: seda; color vermell; STA
2a. i 3a. trames de decoració llançades continues: seda; colors negre, blanc; STA
4a. trama de decoració interrompuda: seda; color groc; STA
- densitat: 
22 passades/cm : àrees amb trama de fons + 2 trames decoració: 66 trames/cm
22 passades/cm : àrees amb trama de fons + 3 trames decoració: 88 trames/cm
- escalat: 1 passada

VORAVIUS : no es conserven

RAPORT del disseny: 28 x 16  

TELER: teler de llaços, passat d’ordit a punta i retorn, 2 plegadors d’ordit","http://data.silknow.org/vocabulary/744"
"El motiu principal d’aquest teixit són dos lleons coronats, rampants, situats a banda i banda de l’arbre de la vida del que sorgeixen dues magranes, sota de les quals, hi ha un escut invertit. Envolten els lleons dues palmetes que suggereixen amb la forma del seu perfil el nom d’Allah . El conjunt es repeteix a portell sobre un fons vermell amb les figures en color groc, blau i blanc. 

D’aquest disseny amb petites variants se’n conserven nombrosos fragments a diferents museus i col•leccions . L’esquema compositiu es repeteix sempre, però els elements i els colors són diferents: en alguns d’ells l’escut s’ha substituït per un element vegetal, els colors s’han combinat d’una altra manera o són altres els animal representats. Com recull S. Desrosiers  d’aquest model se n’ha documentat una trentena de versions diferents. 

Es tracta també d’un dels motius que trobem representat més vegades en diferent tipologia de peces. Així, per exemple, a la catedral d’Àvila es conserva una dalmàtica confeccionada amb un teixit d’aquesta sèrie , el Victoria&Albert conserva a la seva col•lecció una catifa amb el mateix motiu decoratiu  i a Madrid, a l’Instituto Valencia de Don Juan trobem un teixit brodat que repeteix aquests lleonets amb magrana i escut invertit . 

M.Owen-Jones  explica que a l’Alhambra es troba representat en diferents espais l’escut amb la banda en diagonal, emblema de l’Ordre de la Banda, de la qual Muhammad V era membre per la seva aliança amb el rei Pere I de Castella. 

Si partim d’aquí i acceptem la relació de l’escut amb la dinastia nassarita –escut que en el teixit queda duplicat en mirall a partir de l’eix de simetria que el raport comporta-, els lleons coronats acompanyats del motiu de la granada farien referència als Reis Catòlics i a la seva conquesta del regne de Granada amb la victòria sobre la dinastia nassarita, cosa que explicaria l’escut invertit als peus de la magrana. 

Els únics artesans tèxtils que en aquells moments tenien l’habili","http://data.silknow.org/vocabulary/744"
"4 fragments de teixit procedents de sant Joan de les Abadesses (Catalunya). 
La composició del motiu és geomètrica, amb estrelles de 8 puntes que creen una xarxa d’octògons que contenen al seu interior un petit rombe amb una flor de lis o una creu grega  amb una flor cordiforme de quatre pètals i florons als extrems dels seus braços.
A l’interior de cada octògon s’hi troba una àliga de perfil amb les ales obertes que mira de forma alterna a dreta i a esquerra. Tiges amb trèvols recorren tot el conjunt aportant unitat al disseny.","http://data.silknow.org/vocabulary/745"
"membrana daurada o oripell (or de xipre) amb l'ànima de lli","http://data.silknow.org/vocabulary/745"
"Onze fragments que en un principi estaven cosits amb el teixit reg. 00083(a), al fer la restauració es va considerar convenient separar-los. Probablement són del mateix teixit mural, però segurament d'una altre part.","http://data.silknow.org/vocabulary/745"
". DESCRIPCIÓ TÈCNICA:
Taqueté llavorat espolinat, decoració obtinguda per efecte de 6 trames

. ORDIT
-relació d’ordits: 2 ordits, en relació: 1 fil de base / 1 fil ordit de lligadura 
-matèria: 
ordit de base: seda; color vermell; fil simple; STA
ordit de lligadura: seda; color vermell; fil simple; STA
- densitat: 24-26 fils/cm 
- escalat: 2 fils d’ordit de base

. TRAMA
- relació de trames : 2 trames llançades interrompudes i 4 trames que treballen segons l’efecte decoratiu com a trames llançades o com a trames espolinades 
- matèria: 
2 trames llançades interrompudes: seda; colors blanc i groc; STA
4 trames llançades interrompudes i espolinades: seda; colors vermell, verd, negre i fil metàl•lic argentat entorxat en “S” sobre ànima de seda
- densitat: 12-24 passades/cm
- escalat: 3 passades

. VORAVIUS : conserva un dels voravius format per una cordelina de fibra vegetal, torsió “S”, que treballa en tafetà

. RAPORT de disseny: dau d’ordit: 9,5 cm

. TELER: de llaços, passat de l’ordit a punta i retorn, 2 plegadors d’ordit","http://data.silknow.org/vocabulary/745"
"Fragment de panell decoratiu que conserva tres dels mihrabs que composaven la decoració de la peça. Aquests teixits, amb la representació en sèrie del nínxol que a les mesquites senyala en direcció a la Meca, reben el nom de saf. Són especialment interessants, per la seva riquesa visual i tècnica, els que formaven part de les tendes de campanya dels turcs otomans en el setge de Viena l’any 1683 , guanyats com a botí després de la seva derrota.

Actualment, aquests teixits es continuen utilitzant com a decoració d’interior en dies de festivitat, treballats de forma molt més senzilla en brodat aplicat.

A la col•lecció Khalili d’art islàmic  es conserva una peça complerta molt similar al fragment del CDMT.","http://data.silknow.org/vocabulary/745"
"Es tracta de dues tires cosides que presenten la mateixa decoració geomètrica.","http://data.silknow.org/vocabulary/745"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/744"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/744"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
". DESCRIPCIÓ TÈCNICA: 
Lampàs, efecte de decoració per 8 trames llançades interrompudes; fons en sarja de 3 pesant (Z) i decoració en sarja de 3 lleugera (Z)

. ORDIT
- relació d’ordits: 2 ordits, en relació : 3 fils ordit de fons / 1 fil ordit de lligadura 
- matèria: 
ordit de fons: seda; color blau-gris; gruix irregular; fil simple; torsió Z
ordit de lligadura: seda; color morat; fil simple; torsió Z
- densitat: 72 fils/cm 
- escalat:  3 fils ordit de fons

. TRAMA
- relació de trames: 9 trames, en relació: 1 trama de fons / 3-5 trames decoració
- matèria:  
1 trama de fons: seda; color violeta; STA
9 trames decoració interrumpides: seda; colors blanc, blau cel, groc, morat, teula, verd clar, verd fosc i violeta; STA
- densitat: 16 -20 passades/cm 
- escalat:  1 passada

. VORAVIUS : conserva 1 voraviu: 2 cordelines formades per fils de seda de diferents colors, agrupats en torsió Z que treballen en tafetà amb totes les trames de la resta teixit

. RAPORT de disseny: dau d’ordit: 7,5 cm

. TELER: de llaços, ordit passat a punta i retorn, 2 plegadors d’ordit","http://data.silknow.org/vocabulary/745"
"Fragment de cinturó de dona o hizam amb decoració policroma. 

Aquests cinturons o faixes eren part de la indumentària tradicional de la dona marroquina. Es portaven per sobre del caftan i eren considerats com una peça de luxe, utilitzada per les dones de classe alta en dies assenyalats.  

Les peces senceres poden arribar a tenir una llargària de fins a 4 m  amb un ample aproximat entre 30-33 cm. Els extrems finalitzen amb un serrell dels mateixos fils d’ordit o bé, anar afegit. 

El cinturó es portava doblegat per la meitat en sentit longitudinal, de manera que tenia dues cares que podien ser utilitzades de forma indistinta i així, poder-lo combinar amb el color del caftan amb que es duia. Això comportava una decoració diferent per a cada costat de la faixa, efecte que s’aconseguia al tintar parts dels fils d’ordit en diferent color abans de montar-los en el teler. Moltes vegades, com en aquest cas, només és conserva un fragment d’una de les meitats.

La decoració es distribueix en registres horitzontals de diferent amplada a on l’habilitat del teixidor combina diferents motius i colors per a crear un repertori abigarrat que omple tota la superficie de la peça. Els motius es repeteixen de forma calidoscòpica multiplicant formes geomètriques, flors, elements vegetals i entrellaços de clara influència granadina, turca i oriental .

A l’inici i al final de cada peça, trobem sempre dos elements comuns a totes les faixes encara que aquests motius adoptin diferent disseny: primer una banda amb funció profilàctica amb símbols protectors com la hamsa o mà de Fàtima contra el mal d’ull i, a continuació, la marca de fàbrica o del teixidor.

De la peça del CDMT es conserva el primer registre amb la mà de Fàtima enmig de dos florons encarats i la marca de fàbrica que, en aquest cas, és una flor de quatre pètals arrodonits que alterna amb florons i flors de quatre pètals apuntats.","http://data.silknow.org/vocabulary/745"
"Fragment dividit en dos registres horitzontals de color verd, salmó i marró, a l'interior des quals es troba una decoració geomètrica realitzada en fil d'argent.","http://data.silknow.org/vocabulary/745"
"Punt manual.
Matèria : seda i làmina d'argent entorxada, ànima de seda, blanca.
Punt llis a dos colors alternats formant bastes pel revés. Per estar tallat pels quatre costats no es pot dir si va ser treballat en plà o bé en circular.
Densitat : 8 malles/cm; 8 passades/cm.","http://data.silknow.org/vocabulary/745"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/745"
"Sis fragments de teixit cosits entre ells, un d'ells conserva el voraviu.","http://data.silknow.org/vocabulary/745"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/745"
"Banda brodada: fons tafetà cru de lli amb motius animals i vegetals brodats en fils de seda morat.","http://data.silknow.org/vocabulary/744"
"Banda rectagular brodada amb representació de motius vegetals.","http://data.silknow.org/vocabulary/744"
"Banda brodada: fons tafetà cru, de lli, amb motius geomètrics brodats en fil de seda de colors blau i verd.","http://data.silknow.org/vocabulary/745"
"Banda brodada rectangular, sobre fons de tafetà de lli cru. decoració vegetal estilitzada, en color vermell.","http://data.silknow.org/vocabulary/744"
"Banda decorativa brodada en diversos punts, de color verd i vermell. Fons tafetà cru, brodat en fil de seda. De forma quadrada i obert per un costat (al centre no hi ha teixit).","http://data.silknow.org/vocabulary/744"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/745"
"Muntatge actual dels set fragments (reg.307 i 3929) del ""Teixit de les Àligues i els LLeons"" procedents de la indumentària funerària de Sant Bernat Calbó, bisbe de Vic entre els anys 1223 i 1243. De tot el conjunt es van recuperar dues tunicel•les  i la casulla de la qual el fragment que aquí presentem en formava part. Segons la tradició les teles de les tres peces provenien del botí de guerra aconseguit pel rei Jaume I durant la conquesta de València (1232-1238), fet en el que també va participar el Bernat Calbó.

Part del seu disseny es pot reconstruir amb bastant fidelitat a partir dels diferents fragments conservats en altres museus . Sobre el fons vermell destaca una àliga bicèfala de color blau fosc, amb les ales esteses, el cos de cara i els caps de perfil. El bec amb que sosté una anella amb un penjoll i cada una de les urpes amb les que engrapa un lleó són de color groc. El cos dels dos animals conté elements vegetals en forma de florons, fulles cordiformes dins de rombes i cintes perlades. Els motius estan disposats en franges horitzontals a on el tema es repeteix, entre les franges hi ha semicercles incomplets amb rosasses als intersticis. 
 
Durant molts anys s’ha vinculat aquesta peça amb les teles bizantines dels segles XI-XII, però avui en dia es pensa -per la seva decoració, colors i tècnica- que va ser teixida en els tallers andalusins durant el període de taifes (1013-1086) . Per la mida del disseny i la seva temàtica es pot relacionar molt directament amb el teixit trobat a les relíquies de Sant Zoilo, a Carrión de los Condes (Palència).","http://data.silknow.org/vocabulary/745"
"SAMIT llavorat, efecte de decoració per 3 trames, 1 d’elles interrompuda, sarja de 3 (S)

. ORDIT
- relació d’ordits: 2 fil d’ordit de base / 1 fil d’ordit de lligadura
- matèria: 
ordit de base: seda; color cru; fils simples; torsió Z
ordit de lligadura: seda; color cru; fils simples; torsió Z
- densitat: 54 fils/cm 
- escalat: 2 fils de base 

. TRAMA
- proporció: 3 trames : 2 trames llançades de decoració / 2 trames llançades de decoració + 1 trama llançada de decoració (interrompuda)
- matèria: 
2 trames llançades: seda; colors vermell i blau fosc; STA
1 trama llançada interrompuda: seda; color groc; STA 
- densitat: 20 – 23 passades/cm
- escalat: 2 passades

. VORAVIUS : no conserva

. TELER: teler de llaços, amb passat d’ordit a punta i retorn","http://data.silknow.org/vocabulary/745"
"conserva els dos voravius","http://data.silknow.org/vocabulary/745"
"Es tracta de dos fragments de teixit units per costura central.","http://data.silknow.org/vocabulary/745"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/745"
"conserva un voraviu","http://data.silknow.org/vocabulary/745"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/745"
"Motiu decoratiu on es combinen els elements florals de gran mida amb un rusc i un element arquitectònic. A l'estil de Jean Revel.","http://data.silknow.org/vocabulary/744"
"Es tracta d'un teixit llavorat de seda sobre el que s'ha brodat part de la decoració amb fils metàl·lics i xenilla.","http://data.silknow.org/vocabulary/744"
"Es tracta d'un teixit llavorat de seda sobre el que s'ha brodat part de la decoració amb fils metàl·lics i xenilla.","http://data.silknow.org/vocabulary/744"
"Fragment de la part del darrera d'una casulla d'estil imperi. Porta folre de cotó i el perimetre està resseguit per punta metàl·lica (punta d'Espanya).","http://data.silknow.org/vocabulary/744"
"Banda decorativa bicolor brodada amb motius geomètrics.","http://data.silknow.org/vocabulary/745"
"Disseny de llistes verticals que alternen una llista llisa de color daurat amb una altre que conté petits motius geomètrics en colors vermell i blanc.","http://data.silknow.org/vocabulary/745"
"Banda decorativa: fons de lli cru amb motius brodats en seda color vermell, decoració de motius vegetals estilitzats.","http://data.silknow.org/vocabulary/744"
"Disseny de llistes verticals que alternen una llista llisa de color daurat amb una altre que conté petits motius geomètrics en colors vermell i blanc.","http://data.silknow.org/vocabulary/745"
"conserva els 2 voravius, de color verd.","http://data.silknow.org/vocabulary/745"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"es tracta d'un fragment de coixí.","http://data.silknow.org/vocabulary/745"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"La decoració es basa en el motiu budista de la creu esvàstica representada de forma concatenada.","http://data.silknow.org/vocabulary/745"
"Es tracta segurament d'un fragment de cobrellit, tapís de pared o d'un recobriment d'arca de fusta. Aquest tipus de teixits es feien en motiu de cerimonies importants.","http://data.silknow.org/vocabulary/745"
"Es tracta segurament d'un fragment de cobrellit, tapís de pared o d'un recobriment d'arca de fusta. Aquest tipus de teixits es feien en motiu de cerimonies importants.","http://data.silknow.org/vocabulary/745"
"segurament es tracta d'un fragment de coixí o de cobrellit.","http://data.silknow.org/vocabulary/745"
". DESCRIPCIÓN TÉCNICA:
Tejido en técnica mixta que combina en los dos laterales de la pieza la urdimbre a disposición en tafetán (a) y el efecto de perdido por urdimbre (B), la decoración principal, en el área central de la pieza (C), se ha trabajado en taqueté

. URDIMBRE

relación de urdimbre:
	A. 1 única urdimbre en el área a disposición
	B. 2 urdimbres por el área con efecto de perdido; relación: 2 hilos urdimbre de perdido/1 hilo 	urdido de base
	C. 2 urdimbres por el área de taqueté: relación 1 hilo urdido de base/1 hilo urdido de ligadura

materia:
	A. urdido a disposición:
		seda; colores: amarillo, negro, rojo y verde; hilos simples; STA
	B. urdimbre área de perdido:
		urdido de perdido: seda; colores: blanco y amarillo; hilos simples; STA
		urdimbre de base: seda; color: rojo; hilos simples; STA
	C. urdimbre área de taqueté:
		urdimbre de ligadura: seda; color: rojo; hilos simples; STA
		urdimbre de base: seda; color: amarillo; hilos simples; STA 

densidad:
	área de tafetán: 80-100 hilos/cm
	área de perdido: 32 hilos urdido de perdido / 16 hilos de base
	área de taqueté: 15 hilo de decoración / 14 hilos de base

escalonado: 1 hilo urdimbre de ligadura


. TRAMA

relación de tramas:
	1 trama de base trabaja de orillo a orillo de, liga en tafetán y efecto de perdido por 	urdimbre (áreas laterales A y B) y participa de la decoración en taqueté (zona central) / 2-3 	tramas de decoración en el área de decoración central (C) (taqueté).

	Las tramas de decoración trabajan únicamente en el área central y devuelven al llegar al límite 	de su decoración (trabajo espolinado)

	En las franjas de color que separan cada una de las decoraciones de la zona central y en las 	cenefas decorativas con fondo rojo, la misma trama de fondo de los laterales trabaja de cerca 	de a cerca de intercalándose con las tramas de la decoración central.


materia:
	A y B. áreas laterales: tafetán y efecto de perdido por urdimbre:
		1 trama lanzada: seda; color: rojo; STA
	C. área central: taqueté:
		5 tramas lanzadas interrumpidas: seda, color: blanco, amarillo, negro, verde, rojo; 			STA
		1 trama, lanzada interrumpida: hilo entorchado, alma seda blanca, lámina metálica, S 			1 trama, lanzada interrumpida: trabajo conjunto de los hilos de trama blanca y 			amarilla
densidad:
	16-18 tramas área de tafetán y espiga
	14-15 tramas área de tafetán que limita con la decoración central
	11 pasadas (22 tramas área de taqueté: trama seda   trama de hilo entorchado)
	14-15 pasadas (28 tramas área de taqueté: trama de seda   trama de seda)

escalonado: 1 pasada



. ORILLOS: conserva los 2 orillos: ancho de 0,5 cm; 12 hilos de seda, color verde, en tafetán.

. RAPORT de diseño: dado de urdimbre decoración principal: 8,5 cm

. TELAR: de lazos, pasado de urdimbre seguida en los laterales de la pieza y a punta y retorno en la parte central



ANÁLISIS DE COLORANTES Y MORDIENTES

Fondo Rojo
Mordientes inorgánicos: Intensidad alta de K, S, Si, P, En el, Fe; Intensidad baja de Br.
Cromóforos: Ácido Carmíneo y  Elágico
Colorante: Cochinilla

Trama Verde
Mordientes inorgánicos: Intensidad baja de K, S, Si, P, Al.
Cromóforos: Luteolin Apigenin 
Colorante: No identificado

Trama y Urdimbre Amarilla y Roja 
Mordientes inorgánicos: Intensidad alta de K, S, Si, P, En el, Fe; Intensidad baja de Sr, Br, Ni.
Cromóforos: Ácido Carmíneo, Elágico y Lawsone
Colorantes: Cúrcuma

Trama Blanca y Roja
Mordientes inorgánicos: Intensidad alta de K, S, Si, P, En el, Fe; Intensidad baja de Sr y Br.
Cromóforos: No identificado
Colorante: No identificado

Trama Metálica
Mordientes inorgánicos Intensidad alta de Au, Ag, As y Pb.","http://data.silknow.org/vocabulary/745"
"Sobre fondo rojo destacan motivos geométricos, estrellas, flores de ocho pétalos y pájaros encarados a ambos lados de un árbol de la vida con granadas. Su disposición en registros horizontales y el hecho de que parte de sus motivos tengan muchos elementos en común con los trabajos de yesería y alicatado del Alhambra, ha hecho que muchas veces se identificara esta pieza como una cortina tejida en los talleres granadinos en el periodo nazarita.

Actualmente se conservan modelos similares en diferentes colecciones y museos, identificados como chales o velos de novia tejidos en Túnez en donde reciben el nombre de ""r'da ahmar"" si tienen los motivos repartidos de igual manera a cada extremo de la pieza, o bien ""r'da biskri"" si la decoración se encuentra sólo a uno de los extremos. La delicadeza de la tela y su acabado en flequillo en los dos extremos de la pieza, hace que también nos posicionemos por esta atribución.

Seguramente se trata de piezas hechas por descendientes de tejedores andalusíes establecidos en el norte de África después de la conquista del reino de Granada por los reyes Católicos a 1492. Este colectivo continuó trabajando manteniendo su estilo y conocimientos técnicos en los talleres que crearon en su nuevo lugar de asentamiento.

El CDMT conserva una pieza con la misma decoración y medidas (reg. 11799)y dos piezas de decoración muy similar.","http://data.silknow.org/vocabulary/745"
"Teixit típic d'exterior que duien les dones de la zona de Mahdia (Tunisia) a l'hivern. Les peces acostumaven a medir entre 3 i 4 metres de llarg i es duien drapejades.","http://data.silknow.org/vocabulary/745"
"Banda brodada en la que es repeteix un motiu d'ocells amb motius florals i decoració vegetal estilitzada.","http://data.silknow.org/vocabulary/744"
"Decoració obtinguda per fils de perdut per ordit sobre base de tafeta.

- materia ordit : seda
- relació fils ordit: 1 fil fons (vermell) - 2 fils de perdut (groc-verd-beig)
- densitat fils d'ordit:86-88 fils/cm fons i 258-260 fils/cm zona de de coració fils de perdut
- materia trama : seda, vermella
- densitat de trama: 28-30 passades/cm","http://data.silknow.org/vocabulary/745"
"segurament correspon a un fragment de faixa femenina.","http://data.silknow.org/vocabulary/745"
"Lampàs amb fons en tafetà irregular (2-2-4-2-2); i decoració per 3 efectes de trama llançada 1 d'elles interrompuda.","http://data.silknow.org/vocabulary/745"
"Fragment del mantell de sant Pere d'Osma, procedent de la catedral de Burgo de Osma (Soria).","http://data.silknow.org/vocabulary/745"
"conserva un dels voravius","http://data.silknow.org/vocabulary/744"
"conserva 1 fragment de voraviu","http://data.silknow.org/vocabulary/744"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/744"
"conserva els dos voravius","http://data.silknow.org/vocabulary/744"
"conserva els dos voravius","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"Fragment de banda amb decoració central de motius vegetals, emmarcada per dues sanefes estretes amb elements també vegetals.","http://data.silknow.org/vocabulary/744"
"conserva els dos voravius","http://data.silknow.org/vocabulary/744"
"conserva 2 voravius","http://data.silknow.org/vocabulary/744"
"conserva un dels voravius","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"Fragment de teixit muntat sobre suport de cartró pintat reproduint el dibuix de la tela","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"Fragment de teixit de seda amb decoració floral i sanefa en forma de fris en un dels extrems.","http://data.silknow.org/vocabulary/744"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"Batista de cotó, brodada amb seda. Motius vegetals i florals. Blanc sobre blanc.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/744"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de cotó brodat amb motius florals en sedes de colors i lluentons.","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"Es tracta de 5 brodats sobre fons de seda de color cru en fil metàl.lic, seda i pedretes metàliques. Segurament eren per a fer les mànigues (2), els punys (2) i el coll (1) d'una peça d'indumentària.","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"Fragment de teixit de setí de seda, color cru, amb brodat realçat en seda i diversos tipus de fils metàl·lics entorxats, argentats i daurats creant flors i motius vegetals","http://data.silknow.org/vocabulary/743"
"Fragment del que podria ser un ""gara sari"" de la comunitat ""parsee"", Surat (India).","http://data.silknow.org/vocabulary/743"
"conserva 1 dels voravius.","http://data.silknow.org/vocabulary/744"
"conserva 1 dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/744"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Brodat de sedes polícromes aplicades sobre un teixt de gasa que representa un paisatge amb diferents motius vegetals i animals.","http://data.silknow.org/vocabulary/744"
"Brodat de sedes polícromes aplicades sobre un teixt de gasa que representa un paisatge amb diferents motius vegetals i animals.","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Fragment d'una banda amb la representació d'una font d'on surten dues grans fulles, al seu voltant hi ha decoració floral.·A la part inferior hi ha una petita sanefa on es repeteix el motiu d'una fulla. Segurament a la part superior es repetia aquesta mateixa sanefa.","http://data.silknow.org/vocabulary/743"
"Tafetà de lli.
ORDIT: 27 fils per cm.
TRAMA: 29 passades per cm.","http://data.silknow.org/vocabulary/744"
"Fragment d'una banda on apareixen diferents motius que es van repetint: dos aus que intenten aconseguir els fruits d'un arbre i un arbre amb un drac. Els arbres possiblement podrien ser representacions de l'arbre de la vida.","http://data.silknow.org/vocabulary/744"
"Tafetà de lli.
ORDIT:19 fils per cm.
TRAMA:21 passades per cm.","http://data.silknow.org/vocabulary/744"
"Fragment de banda on apareix la representació d'un animal fantàstic i, possiblement l'arbre de la vida.","http://data.silknow.org/vocabulary/744"
"Tafetà de lli.
ORDIT: 19 fils per cm.
TRAMA: 21 passades per trama.","http://data.silknow.org/vocabulary/744"
"Fragment d'una banda on apareix la representació d'un animal fantàstic i, possiblement l'arbre de la vida.","http://data.silknow.org/vocabulary/744"
"Tafetà de lli.
ORDIT:19 fils per cm.
TRAMA: 21 passades per cm.","http://data.silknow.org/vocabulary/744"
"Fragment de banda on apareix la representació d'un animal fantàstic i, possiblement, l'arbre de la vida.","http://data.silknow.org/vocabulary/744"
"Fragment d'una banda rectangular que presenta tres sanefes: a dalt i a baix, unes sanefes estretes amb motius vegetals. Al centre, una sanefa ampla amb animals fantàstics i la representació del que segurament és l'arbre de la vida.","http://data.silknow.org/vocabulary/744"
"Fragment de banda rectangular que presenta com a decoració animals fantàstics afrontats, i la representacions del que segurament és l'arbre de la vida.","http://data.silknow.org/vocabulary/744"
"Fragment de banda rectangular que presenta com a decoració motius vegetals.","http://data.silknow.org/vocabulary/744"
"Fragment de banda rectangular que presenta com a decoració motius vegetals.","http://data.silknow.org/vocabulary/744"
"Fragment de banda que presenta decoració de fulles entrellaçades.","http://data.silknow.org/vocabulary/744"
"Fragment de banda que presenta una sanefa central amb decoració vegetal estilitzada. A dalt i a baix té una sanefa estreta amb motius geomètrics i vegetals.","http://data.silknow.org/vocabulary/743"
"Fragment de banda que presenta una sanefa central amb decoració vegetal estilitzada. A dalt i a baix té una sanefa estreta amb motius geomètrics i vegetals.","http://data.silknow.org/vocabulary/744"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva els dos voravius","http://data.silknow.org/vocabulary/743"
"Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit d'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/744"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/744"
"Teixit d\'estil bizarre.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"La presència de gotims de raïm i del que semblen espigues de blat, a més a més dels motius florals, semblen indicar un destí d'ús litúrgic.","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva els 2 voravius","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
"conserva un voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/743"
"conserva 1 voraviu","http://data.silknow.org/vocabulary/744"
"conserva un dels voravius","http://data.silknow.org/vocabulary/743"
